"","X","R","T","m","s","mutations","survival_mean","survival_var","absorption","fixation","generations","organism_count","l","correlation_length","correlation_time","seed","dfit","N","k","b","files","seed2","mean_mass","var_mass","mean_volume","var_volume","mean_density","var_density","mean_centroid_x","var_centroid_x","mean_centroid_y","var_centroid_y","mean_nutrient","var_nutrient","snap_centroid_x","snap_var_x","snap_centroid_y","snap_var_y","snap_mass","snap_volume","final_nutrient","snap_density","qualitative"
"503",502,13.047197871962,10.478209385151,0.101446047897488,0.015862266954647,11,10000,0,8.93e-05,3,43,1,64,20,100,503,0,100000,1,1,"naive_nutrient_B_s503l64L20T100N100000_parameters.csv",503,624.622048785214,3067.6208366884,694.9526,6507.1978730273,0.901868481170924,0.003046675953177,31.0511022183821,209341.871590308,31.7189024579668,214764.532441105,0.101446047897488,7.7e-34,31.0617591216178,212699.765380809,31.7015731479042,217281.696906778,632.858791708389,701,0.101446047897488,0.902794282037645,"rings"
"504",503,13,10,0.124936648798585,0.019322781008688,6,10000,0,8.93e-05,7,41,1,64,20,100,504,0,100000,1,1,"naive_nutrient_B_s504l64L20T100N100000_parameters.csv",504,738.716167576485,4839.61806921137,819.267,9805.63687468747,0.904672126559926,0.004070708808385,32.188737456315,256244.563318476,30.9889259767663,249213.779538857,0.124936648798585,1.93e-34,32.0820808844837,250553.373722488,30.8502804753418,241386.977028258,719.528024424254,767,0.124936648798585,0.93810694188299,"rings"
"505",504,11.6753281184869,10.2545027248089,0.15,0.023508962689717,10,9005.1,8908434.09,8.93e-05,4,47,1,64,20,100,505,0,100000,1,1,"naive_nutrient_B_s505l64L20T100N100000_parameters.csv",505,862.697819139562,5260.37809450065,938.7145,9332.89667941794,0.920375877568091,0.00362168159549,31.3154562685551,296954.112253733,31.8004592180056,291883.304536669,0.15,7.7e-34,31.3671071214161,292585.06793613,31.8137753589676,289773.36708868,850.909905168022,893,0.15,0.952866635126564,"ringchains"
"506",505,13.5177528340791,9.73322451372179,0.126308800503157,0.018316256131444,6,10000,0,8.93e-05,3,61,1,64,20,100,506,0,100000,1,1,"naive_nutrient_B_s506l64L20T100N100000_parameters.csv",506,744.713668511254,5661.22492412565,821.3137,10553.9592882388,0.909282496084468,0.003968994274776,30.9364354546802,251461.75929525,30.6576120389161,259540.894917938,0.126308800503157,7.7e-34,31.0963019991576,253250.212232453,30.5444277868555,260979.689859849,742.679109685182,846,0.126308800503157,0.87787128804395,"rings"
"507",506,13,10,0.115382424774312,0.017553864950637,3,10000,0,8.93e-05,3,23,1,64,20,100,507,0,100000,1,1,"naive_nutrient_B_s507l64L20T100N100000_parameters.csv",507,671.701920069915,3884.59011511876,743.8001,9181.09544953495,0.906794121360072,0.003298485987745,31.7591511283336,228671.717582188,31.3301633542071,224344.703264254,0.115382424774312,1.73e-33,31.7938573321611,232010.124969706,31.3512341363118,226842.512348638,679.814083020487,746,0.115382424774312,0.911278931662852,"rings"
"508",507,10.2074824457649,9.98530591611829,0.117588380696204,0.015823606081598,7,10000,0,8.93e-05,3,34,1,64,20,100,508,0,100000,1,1,"naive_nutrient_B_s508l64L20T100N100000_parameters.csv",508,682.926584807382,3440.62504048655,766.2221,5579.89636122612,0.891835316544995,0.003568899984713,30.9031840221812,235378.390506809,31.834607756367,231574.460953174,0.117588380696204,3.08e-33,31.037344975383,231186.669301723,31.9358292269722,226757.48824109,674.440781005439,752,0.117588380696204,0.896862740698722,"ringchains"
"509",508,13,10,0.121864238759823,0.01838598998011,5,10000,0,8.93e-05,3,58,1,64,20,100,509,0,100000,1,1,"naive_nutrient_B_s509l64L20T100N100000_parameters.csv",509,697.992507040098,3619.44399299592,764.2287,7551.22471878188,0.9158691440496,0.003650954227265,31.1704795348219,236385.889062011,31.6557002423137,238010.961203287,0.121864238759823,7.7e-34,31.2199774208863,240401.740499705,31.6293402185421,241471.243473354,707.054923662136,760,0.121864238759823,0.930335425871231,"rings"
"510",509,12.747668490543,9.43331896137729,0.124717116503058,0.017890778589135,9,10000,0,8.93e-05,3,50,1,64,30,100,510,0,100000,1,1,"naive_nutrient_B_s510l64L30T100N100000_parameters.csv",510,679.674565039855,1834.26123155123,728.498,2312.15241124112,0.932868838682935,0.002862618740685,31.9813549320708,233558.769703779,30.7938180489337,233566.577228083,0.124717116503058,1.73e-33,32.0105041920056,234854.759113322,30.8470920461312,234369.446293523,681.657425531228,727,0.124717116503058,0.937630571569777,"rings"
"511",510,14.8380336833297,10,0.127548724469226,0.018683347267294,5,10000,0,8.93e-05,3,30,1,64,30,100,511,0,100000,1,1,"naive_nutrient_B_s511l64L30T100N100000_parameters.csv",511,718.979996988525,1331.82387782133,749.3723,2129.10620333033,0.960164160401602,0.002530931015773,31.2235736900401,253909.207370036,31.7816316450511,244192.644962846,0.127548724469226,7.7e-34,31.1995944246786,254478.888122215,31.8060918526376,246548.652063883,721.646372690736,749,0.127548724469226,0.963479803325415,"rings"
"512",511,11.5672242466073,8.93946469413871,0.131901547089709,0.017902754086974,9,10000,0,8.93e-05,18,55,1,64,30,100,512,0,100000,1,1,"naive_nutrient_B_s512l64L30T100N100000_parameters.csv",512,737.262522925017,2416.38166086856,789.3784,2401.99461290129,0.933421028892555,0.002999512687486,31.6836718117082,251809.341641221,31.296895560073,249598.497798043,0.131901547089709,0,31.5486139353046,254376.692711982,31.4547411221365,251409.942819884,740.949921683898,788,0.131901547089709,0.940291778786673,"ringchains"
"513",512,13,10,0.111755292874527,0.017299849509813,3,10000,0,8.93e-05,3,18,1,64,30,100,513,0,100000,1,1,"naive_nutrient_B_s513l64L30T100N100000_parameters.csv",513,628.661057734461,952.071919539619,673.4371,2291.00574416442,0.934751224326896,0.002355683610592,31.502302535391,215385.757563353,31.3438130319377,214286.448125206,0.111755292874527,7.7e-34,31.5970901815981,216602.161394264,31.304954907388,215379.453865552,631.635625248798,666,0.111755292874527,0.94840183971291,"rings"
"514",513,17.2696379570021,11.0053855388512,0.128434362823795,0.018650253967652,6,10000,0,8.93e-05,4,23,1,64,30,100,514,0,100000,1,1,"naive_nutrient_B_s514l64L30T100N100000_parameters.csv",514,709.930574178419,1032.81754223785,737.7035,2325.21750950095,0.963928439015014,0.002651911266672,31.659611515694,235355.944230043,29.6881872312783,237604.221157759,0.128434362823795,0,31.6708900532066,237167.701574724,29.7845268825944,237970.234282785,713.911600701446,740,0.128434362823795,0.964745406353306,"rings"
"515",514,13.2340535610251,6.63326693322698,0.118368980810876,0.01545290439682,17,10000,0,8.93e-05,3,110,1,64,30,100,515,0,100000,1,1,"naive_nutrient_B_s515l64L30T100N100000_parameters.csv",515,650.689148306364,966.937033779013,702.0201,1411.64586057606,0.927192414791896,0.001797468216587,32.1132688840443,219371.621152901,31.0828254452249,222235.115811415,0.118368980810876,1.73e-33,32.1062807296568,221840.478402836,30.999415957811,224920.386625849,654.731586155596,702,0.118368980810876,0.932666077144723,"rings"
"516",515,16.4212156212328,9.26745244880966,0.134741311624274,0.020294654623461,6,10000,0,8.93e-05,3,41,1,64,30,100,516,0,100000,1,1,"naive_nutrient_B_s516l64L30T100N100000_parameters.csv",516,730.825231916046,1046.54165178705,755.4015,2276.60355810581,0.968725851677019,0.00237001778828,31.0249536005942,247922.728110838,32.4687849634075,251473.343327555,0.134741311624274,0,31.0048180010536,249152.368691534,32.4942344494847,253421.427011749,734.759915271376,756,0.134741311624274,0.971904649829862,"rings"
"517",516,14.7160647198876,13.0651938854005,0.127090300775015,0.018092582608015,5,10000,0,8.93e-05,3,29,1,64,30,100,517,0,100000,1,1,"naive_nutrient_B_s517l64L30T100N100000_parameters.csv",517,716.843766702497,1666.06274560091,756.8405,2670.5321129613,0.948154490335767,0.003229510387895,32.1216826197916,241509.389440102,33.5445984406748,246913.467916324,0.127090300775015,7.7e-34,32.1817767794166,242015.374178762,33.6399176338556,248695.46700243,719.81302927384,746,0.127090300775015,0.964896822082896,"rings"
"518",517,13,10,0.123602016971463,0.017060481527302,3,10000,0,8.93e-05,3,21,1,64,30,100,518,0,100000,1,1,"naive_nutrient_B_s518l64L30T100N100000_parameters.csv",518,680.291789183617,1899.63378342286,721.2218,2552.15362012201,0.94338953686037,0.003179454294547,30.919422699583,229023.281049658,32.1080006187382,241639.625590311,0.123602016971462,1.73e-33,31.0191060968024,231094.871744232,32.073491867085,244126.300569105,684.851780296538,719,0.123602016971463,0.952505953124532,"rings"
"519",518,16.4428437960166,10,0.111837844593977,0.015,4,10000,0,8.93e-05,3,11,1,64,30,100,519,0,100000,1,1,"naive_nutrient_B_s519l64L30T100N100000_parameters.csv",519,619.76899436438,881.59958040771,653.1365,2149.55722347235,0.950374377087,0.002580926662338,31.3762165532095,214513.87980428,30.9089725545149,212532.340988722,0.111837844593977,0,31.439664740181,215342.591094411,31.0508378536949,213584.318697304,621.89571569183,643,0.111837844593977,0.967178406985739,"rings"
"520",519,10.1447879563154,7.17291646303329,0.130029142046672,0.024233572195488,29,8240.1,9908319.29,8.93e-05,2,503,1,64,10,1000,520,10,100000,1,1,"naive_nutrient_B_s520l64L10T1000N100000_parameters.csv",520,1114.37572783346,116789.228788388,1226.8932,129986.741467907,0.90610141336209,0.002385993157209,31.2006158297603,380038.43517119,31.0427876430195,378804.526443539,0.130029142046672,7.7e-34,31.6014215528391,518663.111656158,30.7199659337599,509811.70731444,1519.77147677573,1580,0.130029142046672,0.961880681503624,"mazechains"
"521",520,10.5702156831508,5.4766845220922,0.1045059069696,0.02629358085149,67,8239.8,9903300.16,8.93e-05,16,1279,1,64,10,1000,521,0.026333333333241,100000,1,1,"naive_nutrient_B_s521l64L10T1000N100000_parameters.csv",521,1211.84670869152,195559.628865648,1317.8181,226974.524664856,0.919347097189827,0.00229816781368,31.3263056526872,413978.410173358,31.4772722873716,413352.788460721,0.1045059069696,7.7e-34,31.3972765423601,255279.763437142,31.1109415153879,255321.634782876,746.707515470079,796,0.1045059069696,0.938074768178491,"rings"
"522",521,11.2125468290464,16.9132157439501,0.05743466825664,0.018018963950263,70,8241.3,9895971.61,8.93e-05,24,1271,1,64,10,1000,522,-1.89666666666653,100000,1,1,"naive_nutrient_B_s522l64L10T1000N100000_parameters.csv",522,1251.81740160956,271775.933387528,1500.08198735955,447994.851046866,0.850372820607687,0.008262467436532,31.2539060482085,427408.283287363,31.6616178428506,425827.658753472,0.05743466825664,1.93e-34,31.0692410488315,284537.690468755,31.7000851888822,282881.669505982,827.412699060083,1075,0.05743466825664,0.769686231683798,"curvelines"
"523",522,8.75594236678596,24.6799682947966,0.05359277008619,0.027795446052689,63,8253.8,9778538.56,8.93e-05,26,1299,1,64,10,1000,523,-0.973333333335177,100000,1,1,"naive_nutrient_B_s523l64L10T1000N100000_parameters.csv",523,1238.87614367724,195138.852190384,1499.35149632976,413162.107141223,0.853209014223116,0.014094211881511,32.0888307488508,420189.20662998,31.1829204270362,423049.052058498,0.05359277008619,4.82e-35,0,0,0,0,0,0,0.05359277008619,NA,"dots"
"524",523,19.1150442213012,15.9214526799118,0.110536277910823,0.027752484111292,66,8252.4,9759394.24,8.93e-05,14,1228,1,64,10,1000,524,0.813500000001113,100000,1,1,"naive_nutrient_B_s524l64L10T1000N100000_parameters.csv",524,1041.74126385597,120457.873631529,1179.2244,174439.55700034,0.893417480349868,0.004887462711176,31.3856405898147,356474.976924302,31.369247932254,362090.901172055,0.110536277910823,1.93e-34,31.47868238958,606051.157946542,31.4668017727034,606454.200652773,1775.8319548267,1893,0.110536277910823,0.938104572016219,"nan"
"525",524,10.1397197198317,7.91093139691584,0.089715127141725,0.027354485007741,57,8243.6,9869467.64,8.93e-05,34,1261,1,64,10,1000,525,1.22066666666615,100000,1,1,"naive_nutrient_B_s525l64L10T1000N100000_parameters.csv",525,1233.53427568446,185313.844879871,1361.1039,243534.774582248,0.911242483336223,0.003153824917109,31.7010771600413,422978.399518351,31.4600274498107,421462.623001504,0.089715127141725,7.7e-34,31.7726135070994,288480.776894739,31.4391306162036,288957.396410137,841.019421727541,904,0.089715127141725,0.930331218725156,"screen"
"526",525,9.08307439069737,33.9781562793705,0.134841765139143,0.069964449892645,62,8441.3,9812439.21,8.93e-05,56,1214,1,64,10,1000,526,-1.63400000000183,100000,1,1,"naive_nutrient_B_s526l64L10T1000N100000_parameters.csv",526,1226.80950938316,86821.7381615132,1385.2703,258641.121750085,0.913586148585357,0.01152409216289,31.6064726406611,415520.124298211,31.3756169619941,417101.345813047,0.134841765139143,3.08e-33,31.8144225221617,385402.419624943,31.5861089515074,388703.584106799,1138.28542912376,1388,0.134841765139143,0.820090366803864,"dots"
"527",526,6.91678715960528,6.83270334551971,0.047780329301393,0.021200448749595,77,8241.9,9883926.29,8.93e-05,15,1254,1,64,10,1000,527,-2.65366666666705,100000,1,1,"naive_nutrient_B_s527l64L10T1000N100000_parameters.csv",527,748.91290148096,276617.503982,3236.27664609053,1670498.071108,0.37375664741582,0.139569758179916,31.4005145024952,255654.849573517,31.4050033228291,255693.454487473,0.047780329301393,4.33e-34,31.5,66794.7896995444,31.5,66794.7896995444,195.735647471192,4096,0.047780329301393,0.047787023308397,"dots"
"528",527,12.9076197359038,18.1843366338372,0.065122193985399,0.02524838443494,81,8247.4,9837259.04,8.93e-05,9,1341,1,64,10,1000,528,0.67966666666689,100000,1,1,"naive_nutrient_B_s528l64L10T1000N100000_parameters.csv",528,1064.43484835243,135255.335025104,1226.0226,233432.934982738,0.884433404075774,0.005397329001227,31.1134253981761,365757.523987267,31.4397969656603,362428.124391683,0.065122193985399,0,30.9287021322142,578250.573877196,31.4307036595041,573162.219745367,1687.1971499785,2066,0.065122193985399,0.816649152942158,"rings"
"529",528,15.3301828985811,10.6913035955186,0.08853962997587,0.026233280696653,65,8244.6,9859348.24,8.93e-05,2,1208,1,64,10,1000,529,-5.48549999999977,100000,1,1,"naive_nutrient_B_s529l64L10T1000N100000_parameters.csv",529,1310.49809082707,338490.138320565,1494.09414331264,492900.591840484,0.887921537169053,0.005154725315516,31.2361387823969,447777.291187516,31.3046550809059,447907.656179165,0.08853962997587,0,31.4856093959204,272615.358268738,31.4389086725978,272893.47629847,799.512609784767,937,0.08853962997587,0.85326852698481,"nan"
"530",529,10.4276088881211,9.98750589187847,0.116371494994248,0.016362720882093,9,8098.1,14469578.89,8.93e-05,11,47,1,64,15,1000,530,0,100000,1,1,"naive_nutrient_B_s530l64L15T1000N100000_parameters.csv",530,825.416368026301,40553.8852146951,934.6021,63502.8248580758,0.887007012357047,0.003322807151914,31.1293725812829,283848.661437989,31.3114759763285,281503.96427755,0.116371494994248,1.73e-33,30.9736132355129,261758.850785274,31.8366374941161,257239.687530866,754.844168457065,858,0.116371494994248,0.879771758108467,"rings"
"531",530,11.736295998659,8.03445362786908,0.089629665222749,0.019135737568153,23,8105.2,14362835.36,8.93e-05,43,350,1,64,15,1000,531,0,100000,1,1,"naive_nutrient_B_s531l64L15T1000N100000_parameters.csv",531,817.643132558794,67065.1390612616,905.2206,90259.8001156516,0.908898578577824,0.002759389788455,31.4045241082298,278231.301828197,32.1002330588972,278972.909516167,0.089629665222749,1.93e-34,31.8616540738776,577581.052613584,32.4455641303616,580507.054255572,1686.73706580093,1782,0.089629665222749,0.946541563300183,"rings"
"532",531,13.4467191382767,11.1219175707313,0.100256017520854,0.015,8,8097.9,14472669.69,8.93e-05,8,83,1,64,15,1000,532,0,100000,1,1,"naive_nutrient_B_s532l64L15T1000N100000_parameters.csv",532,792.242750792045,350083.631354894,912.600406858471,518637.57080216,0.887804939737465,0.00919242005139,30.8263645273675,269745.676182961,32.5190679841476,270269.509245204,0.100256017520854,1.93e-34,0,0,0,0,0,0,0.100256017520854,NA,"rings"
"533",532,13.8720954757727,12.7589815576179,0.106674440237297,0.019097433481025,12,9043.8,8228865.96,8.93e-05,9,131,1,64,15,1000,533,0,100000,1,1,"naive_nutrient_B_s533l64L15T1000N100000_parameters.csv",533,949.727522174891,262603.852979371,1064.157,338576.47119812,0.898269359017524,0.003890711256351,30.4887311273754,317322.089393545,31.2858605195211,324421.910556924,0.106674440237297,1.93e-34,30.3620044336847,231252.210602849,30.5647311711444,236496.035866409,691.037154907467,775,0.106674440237297,0.891660845041893,"rings"
"534",533,13,11.0648545256782,0.105425096299921,0.01650492820546,6,9043.2,8239196.16,8.93e-05,9,89,1,64,15,1000,534,0,100000,1,1,"naive_nutrient_B_s534l64L15T1000N100000_parameters.csv",534,789.792007346122,62074.9360611366,886.7907,84550.763369847,0.895566241299542,0.003305501608268,30.9574476532256,268259.675993447,31.4805059200148,269839.615732384,0.105425096299921,7.7e-34,30.8889483291585,208534.048765912,31.3852947047965,212086.775961768,612.409458306662,661,0.105425096299921,0.926489346908716,"rings"
"535",534,12.6560009694594,11.9459507449674,0.117069833156015,0.015,4,9043.2,8239196.16,8.93e-05,20,58,1,64,15,1000,535,0,100000,1,1,"naive_nutrient_B_s535l64L15T1000N100000_parameters.csv",535,913.576280169342,97579.8257242383,1053.4517,138282.900357146,0.869695393415706,0.00474942340945,31.601970691811,310715.63927551,31.4572664944704,309959.496940811,0.117069833156015,0,31.4649518286701,358406.271294695,31.5313827017684,348521.002551795,1036.29224439065,1167,0.117069833156015,0.887996781825749,"ringchains"
"536",535,12.1632791457794,10,0.110180143553436,0.017409573520502,5,8098.8,14458872.96,8.93e-05,5,145,1,64,15,1000,536,0,100000,1,1,"naive_nutrient_B_s536l64L15T1000N100000_parameters.csv",536,812.17750424849,108084.662267198,908.8199,140579.122976288,0.897369405528842,0.003207189823786,30.1334124217704,268866.722517112,30.6365072444849,280014.808762351,0.110180143553436,1.93e-34,30.5205498950265,222127.637107604,30.9296839058398,238140.031686062,685.065018802136,755,0.110180143553436,0.907370885830644,"rings"
"537",536,10.8086866126277,9.96192996816808,0.099166557518695,0.016840438746804,9,8098.4,14465050.24,8.93e-05,23,115,1,64,15,1000,537,0,100000,1,1,"naive_nutrient_B_s537l64L15T1000N100000_parameters.csv",537,516.44963301391,209323.933450881,969.774509803922,408692.928848767,0.45754934310648,0.026772005753361,24.4232469310895,139833.290589333,21.8661700982933,68683.7290716638,0.099166557518695,1.94e-34,0,0,0,0,0,0,0.099166557518695,NA,"ringchains"
